Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim3,WY,75,878,376-8197,yes,yes,400,1.77380416,6,3.98083367,3.29428695,7,1.80711454,0.48425721,300,3.57148696,6.34083666,6,1.44301243,4,False.
DummyDim3,ID,25,736,651-9781,yes,yes,300,7.97301121,2,6.11809998,5.91150719,0,6.89819011,3.50847008,200,5.93448558,5.66913234,5,4.86541548,6,True.
DummyDim3,OK,146,797,272-3591,no,no,0,5.72797265,7,4.1290793,2.61383183,6,5.21288278,7.09768867,50,5.89217934,6.34278728,4,3.22045198,5,True.
DummyDim3,UT,8,858,285-5697,yes,no,0,3.55467339,5,6.21022524,6.70831754,8,3.77777508,5.18370017,350,2.627055,1.96516551,5,7.83396495,2,False.
DummyDim3,SD,56,836,990-1398,yes,no,0,5.22236364,4,2.10746222,2.63297818,5,1.17098853,1.90300351,400,0.49340079,5.92284358,6,4.19617702,4,False.
DummyDim3,CT,140,678,147-4887,yes,yes,800,1.51553393,4,2.20292977,1.04060015,2,5.80260676,5.20630364,350,2.22556235,4.58350137,8,2.75555599,6,False.
DummyDim3,OR,172,798,489-5975,yes,yes,600,8.4400213,4,4.12669839,6.20358764,1,6.14747065,6.08329109,100,4.96464963,4.93843707,9,6.32640839,3,True.
DummyDim3,NE,149,786,550-8089,yes,yes,400,10.2737057,4,5.69652616,3.99088622,1,8.34728594,5.05225372,0,5.90998626,3.88994332,6,6.28347366,3,True.
DummyDim3,ID,118,736,123-3904,yes,yes,700,1.24989095,2,3.89627565,4.49089233,3,3.12211144,4.44905701,350,2.92491235,4.27272113,6,4.97207804,5,False.
DummyDim3,RI,147,827,265-5530,yes,yes,200,4.58605079,1,5.55809438,7.06526636,0,6.16088214,2.88088533,250,4.78203654,5.38783762,1,7.53865054,8,True.
DummyDim3,CT,150,678,544-9214,yes,no,0,3.69154202,6,4.66058154,6.46282538,5,4.75721438,4.54285226,300,3.7331877,5.03778198,5,7.04625036,3,False.
DummyDim3,IL,74,737,606-4355,no,no,0,5.34438965,5,7.30148966,6.40117874,9,4.45821158,5.60726222,400,2.9187462,2.97373715,7,5.68614643,3,False.
DummyDim3,DC,20,686,200-6664,no,yes,600,5.33320214,3,3.84011113,5.24522128,0,5.78051966,4.14629042,200,5.97935664,5.20584745,4,5.75627943,6,False.
DummyDim3,AK,172,657,713-7241,no,yes,600,5.94112222,1,5.67505094,4.36897848,3,4.66186125,6.3206018,150,5.09329581,4.86813671,3,7.41400317,4,False.
DummyDim3,RI,87,827,603-1194,no,no,0,6.28319608,3,7.07202163,4.3483211,5,5.82688222,4.75905834,200,5.92007621,4.42385548,1,5.26829774,6,True.
DummyDim3,ID,177,736,495-3691,no,yes,300,8.8695226,7,5.89928532,6.11434381,5,6.58028184,6.96305459,100,4.98338693,2.70422341,6,6.28342634,4,True.
DummyDim3,RI,64,827,486-8525,yes,yes,600,9.91562048,0,7.34476904,4.09787348,3,6.11057807,8.57586887,200,5.37132621,4.21096256,6,4.82752198,6,False.
DummyDim3,SD,35,836,319-5690,no,yes,500,5.14042425,5,4.0899105,6.57479685,2,5.96708255,5.16129954,200,4.97223781,6.73817848,3,7.29943544,5,False.
DummyDim3,WI,141,877,893-8922,no,yes,500,1.7944136,4,5.78759015,3.48537854,6,3.52800949,1.86852351,300,4.5678447,4.61245875,4,3.79679774,5,False.
DummyDim3,WI,115,877,143-4258,no,yes,400,10.9920914,6,8.19872983,8.4419494,7,6.8240491,5.94769323,200,5.53051523,5.96102572,7,7.1016777,2,True.
DummyDim3,PA,103,806,937-7968,no,no,0,3.16738866,3,2.22160854,3.55832987,0,5.41662689,5.57368735,200,4.30278719,4.29158088,4,4.87134512,7,False.
DummyDim3,IN,34,737,723-3832,yes,yes,800,1.07079228,3,2.10302744,2.84001229,0,4.49581763,3.75324053,250,4.24427442,5.25496605,5,4.03245067,7,False.
DummyDim3,WA,52,876,998-6717,yes,yes,0,10.6747104,0,8.25020649,9.76355246,1,7.98750546,0.99667362,300,6.11876093,4.7305265,7,6.26535618,5,True.
DummyDim3,WA,64,876,322-7589,yes,yes,300,7.22861631,5,6.33867119,3.95806983,8,6.04535328,6.73679444,200,5.17057586,5.10339902,4,5.38506257,3,True.
DummyDim3,SC,128,836,984-9126,no,yes,700,3.2054056,0,3.45688894,1.69710007,1,4.80426383,5.63575286,250,4.22736414,6.47482818,6,3.15238078,7,False.
DummyDim3,VT,84,868,672-3957,yes,no,0,0.58741697,3,1.63846878,1.65218494,0,4.50191293,4.19815008,200,2.84208723,4.75064984,6,3.59163814,6,False.
DummyDim3,NH,65,787,651-3070,yes,yes,500,7.84942591,6,8.24164414,5.05639249,10,4.6712331,6.31806084,200,5.25335784,4.46379677,6,4.598715,3,True.
DummyDim3,WA,45,876,606-9801,no,no,0,0.67523399,2,4.08575565,4.90868247,3,2.61726123,5.09399055,200,2.15070131,6.00606433,3,8.23627206,4,False.
DummyDim3,RI,61,827,244-9039,yes,yes,200,0.84540793,5,5.09055917,5.74453022,11,1.1793123,6.28830599,300,0.34801903,6.47486555,4,7.38673851,1,False.
DummyDim3,DC,60,686,689-3569,no,yes,100,8.89566947,2,7.15154997,4.56574459,0,6.54230595,1.48969458,150,8.52816469,5.1023305,5,0.47439576,9,True.
DummyDim3,UT,164,858,189-8616,no,no,0,3.27020746,3,4.07569469,3.3172895,0,4.27881285,3.03476422,150,5.61104305,4.74158654,5,2.1401435,8,True.
DummyDim3,AR,5,658,502-7051,no,yes,600,1.03442817,6,1.95491695,5.46659823,0,3.14021259,0.0883363,300,4.76699895,6.50709832,5,3.43861112,7,False.
DummyDim3,NJ,82,787,298-2952,yes,no,0,5.08679635,4,4.00547821,1.69485797,2,6.08112379,4.55398111,50,5.23071492,6.17219063,4,4.62800778,5,True.
DummyDim3,OR,99,798,205-3534,no,no,0,5.04524551,4,4.35821652,7.77106488,0,3.91016601,1.46599039,250,7.10367081,4.70060431,7,1.60309422,8,True.
DummyDim3,CT,113,678,728-8886,yes,no,0,7.29154885,4,6.60025968,5.68413937,4,4.45169747,3.08569983,200,8.71045157,3.6155617,5,1.54909307,9,True.
DummyDim3,MI,120,777,291-8379,no,no,0,0.19834823,1,3.75409579,0.12573455,6,2.43100609,5.00900589,200,3.51574925,6.27403821,6,0.61386801,6,False.
DummyDim3,NE,106,786,303-2186,no,yes,500,7.5140324,3,6.88116652,8.08296581,3,4.77962856,4.94027018,300,5.87928874,4.36531076,6,4.22251984,7,False.
DummyDim3,WY,88,878,552-6208,no,no,0,0.95286643,3,3.44872701,2.9322469,4,3.42282404,4.26905599,250,3.41705832,6.6478369,6,3.23086873,5,False.
DummyDim3,UT,139,858,513-5753,no,yes,300,6.47930424,1,5.92660206,6.64737947,1,3.93845875,1.26761481,350,8.90943785,4.24214587,7,1.57100178,8,True.
DummyDim3,FL,147,707,402-2594,no,no,0,4.51006549,4,6.58284917,7.8771716,4,2.78670565,3.3786161,300,5.05272012,5.95205238,6,2.86508696,7,True.
DummyDim3,SD,136,836,220-9656,yes,no,0,7.53490657,1,7.91075398,4.96854062,6,4.59290363,7.11016623,350,4.50444195,7.03384059,8,3.43537973,6,False.
DummyDim3,IN,178,737,174-2682,no,no,0,5.6516156,4,7.24127552,8.94779063,6,3.5869139,6.58005607,300,3.23519155,3.75364533,4,9.6298852,3,False.
DummyDim3,WA,104,876,673-2344,yes,yes,700,0.73059475,5,2.05009812,3.55096613,3,3.70440815,4.45196055,350,2.00678425,5.01871321,6,4.78752926,5,False.
DummyDim3,NE,23,786,556-6184,yes,yes,600,8.21696443,4,5.53337975,7.55023014,0,6.84300217,4.47710387,200,4.94759548,4.64409746,6,7.82907413,4,True.
DummyDim3,IN,68,737,853-1899,yes,no,0,3.19761606,6,2.66868695,4.01569284,1,5.29115094,3.64114209,150,5.31249558,6.7235533,4,4.20553977,7,True.
DummyDim3,OH,103,797,749-3386,yes,no,0,7.01699203,7,6.78174532,6.11034002,5,6.65508833,3.6327138,150,4.6108367,6.50281552,5,7.45312111,4,True.
DummyDim3,AZ,8,659,785-5268,yes,no,0,7.29751611,2,5.1661675,6.53951131,0,7.61505461,3.48783573,200,5.83093064,5.70545731,3,7.3681125,6,True.
DummyDim3,KY,128,758,997-3390,no,no,0,7.14529793,4,6.95231249,5.10513589,3,4.25085729,0.96735485,200,8.74839437,5.80662546,7,2.33561073,9,True.
DummyDim3,MT,199,778,891-2911,yes,yes,400,6.10475457,3,4.65675118,3.53928984,2,5.97648555,4.48123756,150,6.23728039,4.30237883,4,3.74742206,6,True.
DummyDim3,ID,197,736,509-9374,yes,yes,200,8.14338781,3,9.56476334,6.59361363,7,3.31033623,3.48637651,200,6.09168663,3.72420013,8,1.43071305,6,True.
DummyDim3,OR,63,798,770-4273,yes,yes,500,5.8725863,2,5.09850892,5.12494904,0,6.76513525,3.72230039,150,4.5480147,4.74235062,3,8.03949288,5,True.
DummyDim3,MN,61,777,234-7217,yes,yes,300,5.13087477,3,1.91267726,3.69214779,6,0.18853383,3.12544824,250,1.05441023,6.0597548,4,5.91233293,3,False.
DummyDim3,OH,150,797,691-1434,yes,yes,300,5.26305468,5,7.97238523,6.68513759,10,3.38177481,5.17792214,300,4.96466422,4.72706825,3,5.27212014,4,False.
DummyDim3,MA,70,776,679-4458,no,yes,500,4.10406095,5,2.62383769,3.68918406,1,5.83614214,3.83265317,250,5.65857137,3.88593807,7,1.02371714,7,False.
DummyDim3,AR,182,658,143-5422,yes,yes,500,12.4589648,5,7.34253441,6.63197918,3,9.13580125,6.48159385,100,4.60945636,4.60003028,7,9.8642676,0,True.
DummyDim3,TN,80,847,325-8742,no,yes,700,1.17298138,7,0.202173,1.86654531,1,6.52094283,5.37743365,400,4.45672059,4.74305083,6,0.10454644,8,False.
DummyDim3,AL,145,657,891-4058,yes,no,0,0.99019706,2,3.42866651,3.61163304,0,3.42592038,2.89174817,400,3.08010002,2.82346373,9,1.50325516,8,False.
DummyDim3,MI,164,777,608-7076,no,no,0,3.75327642,1,7.14707156,6.60872967,5,2.25982328,5.50151226,250,2.81365435,4.42856516,6,6.4622179,5,False.
DummyDim3,MI,76,777,551-8132,no,yes,200,0.58028502,2,4.89802609,2.76261284,8,0.73291999,4.74926714,200,2.60244138,4.72554912,5,3.75611831,4,False.
DummyDim3,AK,163,657,328-5813,yes,yes,400,3.26324892,3,4.53879384,2.2270033,3,3.38944913,2.75378937,200,8.08862679,5.24557982,3,1.91789765,10,True.
DummyDim3,VT,155,868,541-9258,yes,yes,400,10.3713343,5,6.70032749,6.06860787,1,8.23891911,3.67210848,150,6.91544893,5.47675305,5,5.65010942,5,True.
DummyDim3,MI,58,777,108-8043,no,yes,300,6.38944535,4,7.66992642,5.67988859,7,4.50271726,5.63886037,200,4.40854962,4.19634731,5,5.24803494,5,True.
DummyDim3,NM,28,787,840-7391,no,yes,400,5.01927542,4,5.41903506,6.81669384,4,4.79379317,5.41345423,200,5.03465861,4.11643757,2,7.43637202,5,False.
DummyDim3,CO,73,677,724-7468,no,yes,200,9.85133217,4,6.71423783,3.91200266,5,6.66504412,6.35930036,50,6.80793249,5.42785811,5,3.11403335,5,True.
DummyDim3,IL,148,737,332-6140,yes,no,0,0.52885964,4,0.75493567,1.95942508,1,5.13383303,4.82259372,350,3.98311977,3.90436788,5,2.67047314,6,False.
DummyDim3,KS,170,758,357-9515,yes,yes,500,7.02619783,1,4.59992553,5.75002041,1,6.55749602,3.21584885,200,5.9983792,3.60331792,6,5.02661127,6,True.
DummyDim3,CO,48,677,706-2360,yes,no,0,5.99316657,3,5.11955798,7.47694599,0,5.8902557,4.72479132,300,4.16285437,5.37984796,5,7.92223692,6,False.
DummyDim3,HI,119,727,838-5834,no,yes,700,6.14644176,4,4.61079079,1.87818987,1,6.66076516,4.75341869,50,5.60276988,4.73931104,3,6.05935855,5,True.
DummyDim3,NH,191,787,215-6943,no,no,0,4.34871246,4,4.5019047,6.32527087,2,3.8883901,3.6032211,250,5.96023554,3.11957633,5,3.33541656,7,True.
DummyDim3,TN,69,847,541-7895,no,no,0,4.5094442,0,5.43038281,5.94231222,2,2.96745661,3.57308727,300,6.07932423,5.61567957,6,1.35702862,7,True.
DummyDim3,OR,192,798,674-7851,no,no,0,2.75243244,4,4.93262707,5.25033417,10,0.30819314,3.05811519,300,1.8473752,6.0751802,4,6.8047743,1,False.
DummyDim3,MT,33,778,337-4835,yes,no,0,7.58288824,0,10.3296169,6.48423169,5,5.01670574,2.24085203,300,4.97462673,5.2820393,5,4.34554503,6,True.
DummyDim3,ID,168,736,686-4657,no,no,0,7.82880936,3,7.13595792,7.33553933,3,5.28033033,3.37826283,250,6.71391022,6.91487555,6,2.55137889,7,True.
DummyDim3,UT,83,858,803-4786,no,yes,400,2.97630675,4,7.13135716,5.575533,5,4.35982392,3.72901256,300,4.45206867,4.08229298,0,6.18704738,8,True.
DummyDim3,KY,75,758,413-1588,no,yes,200,9.16140477,2,7.87623533,6.98972063,1,7.58497234,3.0779524,200,5.97784738,3.84475223,4,6.49489612,6,True.
DummyDim3,MN,52,777,509-7030,no,no,0,10.2773185,3,6.63875164,8.30208297,1,9.02594069,2.74202257,200,5.81864834,7.20667446,5,8.55531338,4,True.
DummyDim3,PA,177,806,937-2646,no,yes,500,0.94620617,5,5.16752621,4.1960669,8,3.17798738,4.38190402,300,2.03631026,5.04639481,5,6.11994126,3,False.
DummyDim3,MO,146,777,164-9584,no,yes,300,9.54059301,7,6.56610731,5.31538975,6,5.41751132,5.69919107,50,7.72439054,4.11591716,6,0.9761937,6,True.
DummyDim3,DE,119,686,364-5722,no,yes,300,1.43191317,5,1.88078994,1.94823502,5,3.0263746,3.27762999,200,4.03292921,5.13905665,3,2.3177006,6,False.
DummyDim3,NJ,189,787,441-6254,yes,yes,600,7.49338683,4,4.76096201,6.48323668,0,5.51616942,3.32232626,200,6.20671248,6.21372322,9,3.42338914,5,True.
DummyDim3,OR,56,798,549-3055,yes,no,0,4.0761637,4,5.48754224,6.20102732,6,3.01102933,6.64584247,250,5.36940773,3.05148763,2,3.75628509,7,True.
DummyDim3,TX,1,848,595-7941,yes,no,0,1.05265381,2,0.98119538,0.69935491,2,3.39083187,5.07375484,200,3.14460183,5.82393637,4,3.61540669,5,False.
DummyDim3,OR,3,798,567-8667,no,no,0,4.04269465,4,5.03926482,0.26022621,5,5.39538714,5.07867014,250,3.21357229,5.54496238,9,0.2577758,6,False.
DummyDim3,DC,43,686,495-1031,no,yes,200,11.0336581,4,5.94439972,6.1818045,2,8.84080645,4.55313701,200,7.76728393,6.07660729,4,5.23825683,4,True.
DummyDim3,AR,152,658,151-3858,yes,no,0,1.52768271,2,4.26338935,2.87411613,7,1.65515764,3.98303087,150,1.8705127,5.17872559,2,8.19618162,2,False.
DummyDim3,AZ,84,659,774-5987,yes,yes,600,9.78185034,3,6.15261731,5.54979424,0,7.43573651,4.6847407,250,8.19307972,5.47028515,5,1.61300328,9,False.
DummyDim3,RI,122,827,430-6858,no,no,0,4.31264299,5,5.24184265,6.26258257,3,5.36586532,2.61236103,250,5.31081418,6.04247559,3,6.47717448,5,False.
DummyDim3,NM,121,787,985-8577,no,no,0,14.7574669,4,8.49396658,9.85867541,2,8.82815289,4.58134553,200,6.48377291,6.20208483,10,7.18653916,1,True.
DummyDim3,MT,192,778,941-4579,no,yes,200,5.17840542,3,3.50880164,3.87990988,0,5.59595953,3.12921594,150,7.71778301,5.45393474,4,0.7060521,9,True.
DummyDim3,MT,14,778,567-1738,no,no,0,6.38185872,5,6.76872069,6.77334699,4,4.42361323,3.30113315,250,5.97540702,4.66095412,7,1.62055742,7,False.
DummyDim3,MT,47,778,194-3452,no,yes,300,10.6606695,4,5.79380199,7.87464526,3,6.35007559,5.14803485,200,7.1809379,6.85936318,9,3.09508894,3,True.
DummyDim3,NH,198,787,170-1346,yes,no,0,4.48033198,4,4.99076099,5.15155999,1,4.13568438,3.18460723,150,6.85593321,3.18164385,3,1.15890995,10,True.
DummyDim3,TN,30,847,518-8497,no,no,0,4.3560872,1,5.90510226,4.9405586,3,3.88914858,4.85677994,300,3.62974935,4.15064788,7,5.47976033,5,False.
DummyDim3,CO,113,677,628-6382,yes,yes,100,6.53098705,4,1.42602955,1.10655667,4,0.86963628,3.05188078,100,2.95325737,5.73871652,2,1.95004487,4,False.
DummyDim3,TN,191,847,226-2713,no,yes,200,1.89279244,4,2.40485803,2.75394531,3,4.55071091,4.04087874,50,5.86678768,6.5180761,0,5.24306525,5,False.
DummyDim3,NE,165,786,839-8559,no,no,0,13.1075135,3,8.95040309,7.12833081,1,9.1566195,3.74784298,150,7.27462372,4.33668794,5,4.68576849,6,True.
DummyDim3,MA,105,776,206-2961,no,yes,700,7.6507921,1,8.06139252,7.52740441,5,4.63174958,6.21468744,400,4.24222625,4.05675245,7,5.95057034,5,False.
DummyDim3,MO,143,777,868-9248,no,yes,300,9.01763013,3,5.77074554,5.25552288,0,8.77722491,2.91529383,150,6.77116839,6.26955696,3,6.10728734,6,True.
DummyDim3,SD,15,836,727-5846,no,yes,500,10.0397386,6,5.4885666,3.39400495,3,7.88668312,5.62510351,0,6.00302704,4.35126934,7,5.18185952,3,True.
DummyDim3,WA,192,876,253-2468,no,yes,600,5.84750931,2,8.33825564,7.45971148,4,3.55074137,2.89460412,200,4.2719223,6.0777129,6,7.28992356,5,False.
DummyDim3,OR,107,798,862-4092,yes,no,0,5.51091715,6,1.45021075,2.28504525,7,0.35166748,1.27706908,400,1.93895719,6.19993095,7,0.28603273,4,False.
DummyDim3,AR,65,658,732-2271,no,no,0,0.19568516,6,4.50520562,5.13675443,9,2.29303265,4.0296546,400,3.13413014,6.31952551,5,4.19635439,3,False.
DummyDim3,MO,10,777,673-1048,yes,no,0,6.64785528,4,2.61956356,3.91331195,1,8.08506246,4.36475989,400,6.51215567,5.49121683,8,0.32267725,9,False.
DummyDim3,WA,180,876,199-7903,no,yes,500,4.32453228,3,2.75336129,3.71449418,0,4.5143431,5.31321494,150,6.20042567,4.47402242,5,2.32812853,8,True.
DummyDim3,TX,123,848,297-8502,yes,yes,800,3.41993433,1,4.15001145,1.24314414,3,4.72029845,6.27216262,350,3.33979861,4.72732492,8,2.0310203,6,False.
DummyDim3,AR,34,658,610-5082,no,yes,0,9.86341804,3,9.20327572,6.39242619,3,6.27384546,1.68935539,150,7.66774211,6.53851605,6,1.99939236,7,True.
DummyDim3,MD,24,776,804-8100,no,yes,700,1.00681719,4,2.84953277,7.09227358,1,2.30335055,2.8571708,350,1.74756314,5.16221816,6,7.41449867,5,False.
DummyDim3,NY,62,788,143-8368,yes,yes,100,12.3395376,3,7.96913189,6.79537118,0,8.68321844,1.07289819,100,9.11031621,4.0769694,6,2.10112331,7,True.
DummyDim3,VT,72,868,417-4870,yes,yes,0,10.3743088,2,10.1549499,7.39893493,5,6.10020377,3.29756082,200,5.59291176,5.06924159,7,5.05676647,4,True.
DummyDim3,AZ,27,659,547-8191,no,yes,100,11.4605668,4,8.7525527,4.68085967,6,6.91876557,4.55424198,50,6.78217454,6.82515687,7,3.04357014,4,True.
DummyDim3,HI,44,727,633-9351,yes,yes,500,1.3243262,3,5.21104237,3.51803546,5,2.68758251,3.29807093,300,3.83961733,4.89021674,6,2.31150492,6,False.
DummyDim3,OR,48,798,593-7678,no,yes,200,1.77296778,6,0.9058525,0.42604932,3,3.93119036,2.7350478,100,3.48851698,3.24232588,3,1.94163539,6,False.
DummyDim3,AK,57,657,839-1680,yes,no,0,7.78048077,3,6.31286533,8.02150467,0,5.99181906,1.88503946,200,7.06338677,4.60077449,5,3.26327995,8,True.
DummyDim3,IA,169,736,597-7546,yes,no,0,5.47906732,5,5.86815796,6.83517342,2,3.96706018,2.05780254,200,6.26325879,5.86673512,7,1.48237371,8,True.
DummyDim3,OK,200,797,690-5970,no,no,0,2.68812498,2,10.0280182,10.9020954,13,1.49225758,5.39295721,300,2.75964004,4.10194065,3,10.3078761,0,False.
DummyDim3,GA,143,716,461-8977,yes,yes,400,7.59662647,3,5.18901135,6.05027974,0,6.76550604,2.24356857,200,6.96548611,3.86070553,6,3.0345807,7,True.
DummyDim3,NM,68,787,260-3536,yes,yes,500,3.28305565,6,3.6908646,4.35961976,5,5.10098936,4.45875185,400,5.1820443,4.84066875,5,2.25599437,5,False.
DummyDim3,WV,169,878,937-4782,yes,no,0,5.80112735,4,5.05179815,4.75998232,2,5.34887695,4.01632709,150,5.60182615,5.2377923,5,4.57282011,5,True.
DummyDim3,VA,22,866,836-1924,no,yes,300,10.6482584,5,6.42327657,6.98751389,0,8.55305295,2.92033106,100,7.03251991,5.76766756,5,5.28760915,6,True.
DummyDim3,NJ,72,787,405-1325,yes,yes,400,6.46439109,4,5.26180964,7.24701388,2,4.9809633,4.38881066,200,5.54186465,5.19244247,6,5.17322428,5,True.
DummyDim3,KS,115,758,903-5026,no,yes,700,10.70225,2,6.79708349,6.89709699,0,7.37368963,4.01319733,300,7.14392188,4.87718322,8,2.6956184,8,False.
DummyDim3,ID,129,736,789-3168,no,yes,0,11.9613308,2,7.36456647,10.0480279,1,6.98182364,3.77180908,250,6.84827028,5.14797241,9,4.66304675,4,True.
DummyDim3,SD,72,836,983-6578,no,no,0,10.8189014,1,8.24480563,7.98200527,1,7.08037308,2.17103241,250,7.10753783,3.38952819,7,4.55283555,5,True.
DummyDim3,NJ,184,787,732-1623,yes,no,0,10.0741878,3,8.22137376,6.66147356,6,6.04891471,6.44422907,200,4.83178884,6.39806893,7,6.16087281,2,True.
DummyDim3,NV,45,788,135-4334,no,yes,500,2.05890662,5,3.07316614,3.54097315,1,4.76716263,1.69516961,250,4.59096748,5.49061936,7,1.73218719,6,False.
DummyDim3,RI,113,827,569-3477,no,no,0,11.0882944,6,6.11016986,5.89439582,2,7.49169142,3.7011373,100,7.75585201,4.16921062,8,2.24289455,4,True.
DummyDim3,NC,90,786,910-6181,yes,no,0,10.9869912,6,6.01815436,8.80059501,0,10.1874994,4.55366187,150,4.57425774,6.33749569,4,11.8735959,2,True.
DummyDim3,NC,106,786,585-5374,yes,yes,600,9.05100323,3,3.1926301,6.96647327,3,8.65720076,4.59465981,100,5.64411721,5.23608082,6,8.59836336,4,True.
DummyDim3,MI,133,777,485-8049,no,no,0,4.91777052,3,6.20037713,4.77761956,5,4.99122069,5.76999506,200,3.83582729,5.77311155,3,7.55568707,4,True.
DummyDim3,RI,199,827,551-4861,no,yes,600,4.40494368,2,4.70216685,3.82607524,0,5.23760245,3.51008888,100,4.35120976,2.39614565,5,5.72340204,7,True.
DummyDim3,CT,42,678,990-7115,no,no,0,3.30574161,4,2.63304445,3.43447108,3,5.56908625,5.82952516,100,4.18378953,2.97402978,2,8.11984675,3,False.
DummyDim3,TX,150,848,640-7033,no,yes,500,10.4081176,6,6.20244068,7.00614012,5,5.51190654,6.76691111,100,5.98583516,4.32914583,10,4.21910436,3,True.
DummyDim3,KY,41,758,509-3301,no,no,0,12.7528713,4,7.68690888,5.58394872,2,9.59591111,4.53655586,50,6.67565563,3.55323563,5,6.88371499,3,True.
DummyDim3,VT,116,868,711-2623,no,no,0,2.3316207,2,4.22806734,5.61929102,2,2.70381583,3.33328998,250,4.58310921,5.4058335,6,3.81886509,6,False.
DummyDim3,SC,193,836,856-4027,yes,yes,500,6.14311987,4,6.03697013,5.57376601,3,5.56289242,4.3340398,200,4.72138512,4.36374067,5,6.24884635,5,True.
DummyDim3,MA,68,776,340-7244,no,no,0,3.44583477,3,6.49772719,3.17548728,5,2.80740783,3.09784497,150,6.45453587,4.623004,4,0.11883917,8,True.
DummyDim3,WV,98,878,985-4122,yes,yes,800,10.365056,1,6.2144585,3.37568308,2,7.77374838,9.19392734,300,5.75397318,6.66377029,6,4.33083604,6,False.
DummyDim3,OK,1,797,838-8445,no,no,0,3.19172093,3,2.02829946,2.82375448,4,1.80076247,3.30365011,350,2.04667465,4.77524223,5,4.36054385,5,False.
DummyDim3,IN,24,737,755-8923,yes,yes,400,3.93553626,3,5.67056898,6.21411268,3,3.05866849,2.96798721,250,5.31199831,5.20094386,6,2.43499138,7,True.
DummyDim3,MI,110,777,836-1939,yes,yes,500,7.84656912,4,5.07985378,6.63971891,2,6.4252682,6.17847884,150,3.4273705,5.79840039,8,8.30350028,2,True.
DummyDim3,RI,138,827,934-6270,no,yes,300,5.61123188,7,1.43689975,4.41898746,6,0.60177194,0.3314266,350,3.21966864,6.05871857,3,3.17332491,4,False.
DummyDim3,AZ,91,659,656-6911,no,yes,500,2.53866383,5,5.44964691,5.06118145,7,0.85830975,4.86084353,250,5.14403897,4.02405611,8,0.00890054,7,True.
DummyDim3,LA,61,766,546-3939,yes,no,0,3.8469685,1,5.13936937,7.37384316,0,4.84116326,0.72584512,350,7.65974562,5.09567133,1,2.3037278,10,True.
DummyDim3,WV,98,878,190-8887,no,yes,200,3.24817732,1,7.02414402,4.88794574,4,3.51509745,3.26411609,250,4.92654015,6.59629215,2,4.06180688,8,True.
DummyDim3,NV,193,788,158-9040,yes,no,0,11.2719754,4,7.69575163,6.64235043,3,8.11337626,4.19353641,150,6.41128031,4.2207848,6,5.78576485,4,True.
DummyDim3,IN,131,737,136-8109,no,yes,200,10.3425425,3,7.24792615,3.23456245,2,8.3489744,3.93304575,100,6.55010533,6.79972921,6,4.37881237,4,True.
DummyDim3,PA,175,806,306-6185,no,yes,400,12.8754444,3,5.51432549,7.33040769,1,11.0420116,6.00556973,50,5.13649611,3.35691888,5,11.5544543,2,True.
DummyDim3,OH,34,797,925-5242,yes,yes,400,5.88272977,4,4.08600827,5.71945503,0,4.448456,2.9818488,150,6.82837092,5.92887979,8,0.52852529,8,True.
DummyDim3,NH,187,787,351-7531,no,yes,900,4.39580102,1,3.55827006,3.91120885,0,5.60005115,5.40840637,350,4.38633574,5.84905605,7,3.62738366,8,False.
