Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim2,AR,121,658,839-4138,yes,yes,400,7.521307946,5,6.795767613,4.692524835,4,6.058780148,4.230858985,150,5.893546185,5.4392949,5,4.228896223,5,True.
DummyDim2,ID,16,736,611-9925,yes,no,0,2.213516089,2,2.733526147,0.320892448,4,2.286862891,3.280931108,200,1.805177084,4.924493096,5,4.649861923,3,False.
DummyDim2,WY,93,878,192-4621,no,yes,500,2.235036082,3,3.057618394,0.456591604,5,4.889728474,7.111988222,200,3.217148971,4.358780714,5,3.829598933,4,False.
DummyDim2,WV,159,878,558-1303,no,yes,700,1.620248958,1,3.470276474,2.751277786,0,3.963629216,3.926655926,350,3.855763076,3.662208163,7,1.722784493,8,False.
DummyDim2,IA,128,736,316-3284,no,yes,200,4.51797731,5,5.26198468,6.923121637,1,3.484259608,1.979615028,200,7.035393693,5.091275595,5,0.022283744,10,True.
DummyDim2,KS,48,758,554-9513,yes,yes,500,7.656744518,6,4.891022446,5.099859137,0,7.144815264,3.052134129,250,7.636510788,5.204195156,6,0.147455647,9,False.
DummyDim2,MI,37,777,350-3855,yes,yes,300,9.143792672,2,7.47666813,8.212959316,3,5.518774583,4.480739902,250,5.865501697,3.988289,7,5.355892949,5,True.
DummyDim2,PA,146,806,786-1113,yes,no,0,7.650438942,1,7.068837308,3.574846283,4,4.556680038,4.190605764,150,6.884339038,5.113636746,7,1.328187314,6,True.
DummyDim2,WA,140,876,103-7376,yes,yes,300,7.216146877,2,4.657540952,6.258964938,1,8.070239296,3.703940804,200,5.936094136,4.285884221,2,7.845812406,6,True.
DummyDim2,AR,168,658,713-6512,yes,yes,500,2.666201134,1,4.537997465,3.108439566,3,2.783778297,5.539324648,250,4.557115474,7.088358852,5,2.56328493,7,False.
DummyDim2,MI,42,777,312-5838,yes,no,0,7.593555131,1,6.784135134,6.335123515,0,6.861959257,2.335518933,250,5.852435309,6.181259321,4,5.540069757,6,True.
DummyDim2,GA,40,716,350-5720,no,yes,300,3.054276026,3,5.097610296,6.92341705,6,2.673867412,4.722746955,200,5.59336258,6.361046115,1,6.860044028,4,False.
DummyDim2,UT,173,858,207-7585,no,yes,400,1.289279126,2,5.431183599,5.216146624,5,1.336905935,3.919630027,350,5.290805948,5.452973877,4,2.00204653,8,True.
DummyDim2,NM,8,787,368-9740,no,no,0,0.125612867,0,6.044203367,6.568858389,3,0.554288879,2.063363508,500,3.747360907,4.539909225,6,2.323401976,8,True.
DummyDim2,DC,115,686,736-6866,no,no,0,15.32713606,5,8.783771996,10.40345914,0,11.40333448,4.100493725,150,5.458287256,5.892258893,7,11.56586804,1,True.
DummyDim2,WY,166,878,669-4904,yes,no,0,6.677212479,6,4.165871184,5.001349198,3,4.704621771,5.712006437,100,4.641449527,4.863581886,10,4.845699073,3,True.
DummyDim2,MI,120,777,922-8071,yes,no,0,8.752430794,4,5.460188462,8.179133163,1,7.448562429,5.843048121,200,4.35640265,4.52698492,5,10.02358658,3,True.
DummyDim2,ME,62,776,879-9906,no,no,0,6.267422263,1,8.449806632,6.955139057,1,7.079268747,0.665379655,300,6.027117732,6.06770573,0,6.099277975,9,True.
DummyDim2,NY,23,788,138-8920,no,yes,200,8.133825709,4,6.694465224,4.498105339,4,7.298976069,4.099433082,150,7.027266589,5.68038175,2,4.144689531,6,True.
DummyDim2,MI,32,777,559-7087,no,no,0,3.41471566,2,5.032783208,7.49022694,4,2.495244516,5.08297818,400,4.784882652,4.951597809,6,4.57285214,6,False.
DummyDim2,OK,168,797,526-6287,no,yes,500,1.545108428,3,3.361591855,4.257230394,6,1.630019841,2.592074188,400,3.21427892,3.617009844,6,2.656794743,5,False.
DummyDim2,OH,151,797,883-3238,yes,no,0,4.955738378,3,4.473610175,3.584688782,1,4.888911585,3.5389179,100,6.230123722,4.615923387,5,2.708864799,7,False.
DummyDim2,NH,193,787,504-9321,no,no,0,2.029574051,6,1.907698055,3.965906747,3,2.978800494,1.945951747,150,3.788340815,3.520127321,1,5.993683775,5,False.
DummyDim2,MT,175,778,250-6004,no,yes,300,8.821411932,5,5.031135426,7.267660586,0,7.122675544,2.065816518,150,7.751685016,4.849578372,6,3.132627873,7,True.
DummyDim2,AR,6,658,559-7878,yes,yes,200,8.855874077,2,7.246256335,7.4060544,2,5.113887011,3.873713876,250,6.713167457,5.784092606,7,3.12353401,6,True.
DummyDim2,MD,192,776,389-9079,no,yes,300,6.67709949,5,2.928481325,4.538569945,8,1.424418685,1.456053865,400,0.763407759,4.301093867,5,3.855042116,4,False.
DummyDim2,NJ,44,787,929-9077,yes,no,0,3.024690438,3,5.57932597,4.453947118,2,4.85823121,2.342011255,300,4.980550035,4.76595301,3,4.746671963,7,True.
DummyDim2,NC,128,786,199-5941,no,yes,600,7.360861454,4,6.220859888,6.433208426,0,6.41701904,2.48674237,250,5.580423089,4.646719949,7,4.069307656,7,False.
DummyDim2,MS,134,778,572-5466,yes,yes,0,13.24103803,1,9.145849692,6.776635765,1,9.235329355,3.345768648,150,7.266354425,6.2974008,6,4.632240363,5,True.
DummyDim2,VT,97,868,510-5707,yes,yes,600,7.019000918,7,2.084173887,4.649786858,3,7.688935741,3.571138852,0,6.740662539,6.290167097,5,4.480320674,7,True.
DummyDim2,DC,120,686,817-1320,yes,no,0,12.18756043,0,8.927863925,6.300169678,1,7.279182513,6.267591109,300,6.439794313,2.740982472,8,4.801902571,7,False.
DummyDim2,ME,164,776,823-2642,yes,no,0,4.786313591,4,7.197683508,3.18688872,8,2.791440958,5.25476694,100,5.614661454,5.090137046,4,1.68498155,6,True.
DummyDim2,IL,108,737,333-3445,no,no,0,7.220246855,4,4.439870256,3.541128469,0,7.525795234,3.498314504,300,6.703492215,4.697413985,7,0.825254613,8,False.
DummyDim2,TN,171,847,960-7551,yes,yes,300,9.276546526,3,5.513292905,8.172054507,0,7.693546439,3.41849222,200,5.983831471,4.535159032,6,6.737468095,5,True.
DummyDim2,ID,4,736,559-7047,no,yes,600,2.595853928,4,2.846763339,3.74026043,0,5.477079153,4.264028553,200,3.444694259,4.805450156,5,5.715720262,6,False.
DummyDim2,AZ,90,659,490-1765,yes,yes,300,12.37239,6,4.707343372,6.426463364,0,8.649084664,5.087832177,0,7.079025613,4.024859279,9,4.474522644,4,True.
DummyDim2,HI,195,727,821-5507,no,yes,700,7.342341193,4,6.030608935,3.773795744,4,6.636747538,5.723924452,200,4.927644879,4.193978437,6,5.357051547,4,False.
DummyDim2,GA,112,716,880-5333,yes,no,0,8.739424292,2,7.222426818,6.291177937,3,5.536007742,5.493520058,200,6.257952305,4.384661497,5,5.091928111,5,False.
DummyDim2,SC,101,836,156-5196,yes,no,0,3.350471952,7,0.172201862,0.364709489,1,7.981510312,2.637805307,250,8.086315083,4.648897497,5,4.63920717,11,False.
DummyDim2,IN,102,737,820-5026,no,yes,400,1.188350231,3,0.32219268,1.467947628,0,4.058101208,3.437695447,150,4.85606306,5.180731807,2,3.165630784,7,False.
DummyDim2,MN,75,777,739-2979,yes,yes,400,13.05044752,5,6.493238472,7.202204888,1,8.814292859,4.350000527,100,7.328215044,5.299226462,9,5.028063819,3,True.
DummyDim2,KY,183,758,919-2300,yes,no,0,4.208577874,2,3.496034985,3.237460812,2,6.506295017,3.385205617,300,3.818707383,4.429552731,8,3.675288265,8,False.
DummyDim2,MT,23,778,917-1328,no,yes,300,1.68894516,7,3.398748103,5.361661513,3,3.936405854,0.904070359,250,6.336857493,5.428092426,4,0.91767978,7,False.
DummyDim2,ID,33,736,932-6510,yes,yes,700,9.982162216,3,7.992101671,5.765895918,6,6.746712489,8.190603861,400,4.364606829,6.491735123,8,5.031630176,5,False.
DummyDim2,NY,162,788,636-2817,yes,no,0,4.567839287,3,6.006711637,4.406885828,4,4.348591502,3.159181107,450,5.484993547,7.725676091,8,1.432242968,6,False.
DummyDim2,DC,107,686,631-8269,yes,no,0,6.917248598,2,6.325278412,6.324666124,0,6.20502053,0.087480406,250,6.961714879,4.690788809,6,2.709077318,7,True.
DummyDim2,AR,169,658,827-9382,no,no,0,3.313900054,4,4.908005763,4.714219411,4,3.946282535,4.24545186,150,5.298887352,5.866180268,2,5.426544776,5,False.
DummyDim2,WV,174,878,572-3097,no,no,0,7.703761419,3,5.966498068,6.425798146,2,7.155450387,5.736733216,150,3.485868507,6.250858228,5,9.680516959,3,True.
DummyDim2,OH,165,797,790-1863,yes,no,0,8.409465804,5,4.166732084,5.845461892,0,6.540440006,3.421852696,150,8.321422941,5.808745537,6,1.263394042,7,True.
DummyDim2,UT,37,858,423-9789,no,yes,500,6.757726539,5,6.284554982,7.442822434,5,5.585542808,5.446685821,400,5.35232574,5.40910499,6,3.648128667,6,False.
DummyDim2,MI,47,777,457-8934,yes,no,0,3.31102952,3,3.997309954,0.611445267,11,1.025894549,4.543344266,350,1.219295491,4.804588147,6,1.861831783,2,False.
DummyDim2,AR,44,658,972-4752,no,no,0,10.55720681,1,9.076791014,8.45425162,2,6.430802402,1.855150523,300,7.35557508,5.125634908,7,2.503504689,6,True.
DummyDim2,IN,57,737,813-7141,yes,no,0,4.929646096,1,3.854496926,0.457823539,0,5.619013122,4.217386635,150,5.57995453,5.207605902,7,0.736190689,7,False.
DummyDim2,VT,194,868,750-3570,no,no,0,1.500181039,5,2.339304241,2.599510847,6,4.431214235,5.739848611,200,4.443771696,5.347544234,2,3.968478265,4,False.
DummyDim2,CT,149,678,661-6485,no,no,0,3.828310059,5,1.633674586,3.648009288,1,6.599981928,4.709212769,350,4.822182196,6.261779657,8,0.703207352,9,False.
DummyDim2,MO,125,777,392-6801,yes,no,0,9.50865073,2,6.546825425,6.188959273,1,6.972739883,3.872083441,150,7.421435587,5.488821336,5,3.341574721,6,True.
DummyDim2,MA,179,776,562-4426,no,yes,400,1.409431649,4,3.848624438,2.148317266,4,3.410356968,2.049151417,350,4.864806057,5.792277364,9,1.664502878,7,False.
DummyDim2,KS,134,758,222-6845,yes,yes,200,7.001277334,2,8.004218463,6.415271577,4,5.17658335,3.122152139,300,6.287427647,5.794463168,4,3.795398305,6,True.
DummyDim2,RI,128,827,763-4923,no,no,0,1.608495184,4,5.699568312,5.744439542,9,0.157742159,2.136104544,350,3.575539661,3.974273871,4,3.835815096,4,False.
DummyDim2,UT,31,858,292-6073,yes,yes,500,7.635260231,5,4.255787068,5.607157747,1,6.338821691,4.815252527,100,6.082514564,5.532574324,6,4.811606054,5,True.
DummyDim2,ID,83,736,590-8833,yes,no,0,10.97330934,5,2.128936991,6.715210075,5,9.983454976,4.445928261,50,8.159072955,3.332541262,6,5.904662633,6,True.
DummyDim2,NY,106,788,132-5971,no,no,0,2.228632312,2,5.425703174,7.387343713,4,2.349585385,5.006625502,400,2.278880396,4.264032274,7,7.547500112,4,False.
DummyDim2,AR,74,658,105-2069,no,yes,200,7.179709799,5,6.857345747,5.196596705,5,3.968808656,3.363728493,150,7.686834241,3.751796157,7,0.784916715,8,True.
DummyDim2,OK,175,797,460-9685,yes,no,0,9.075887431,4,8.194541792,5.518123433,4,6.614173631,3.296624617,100,6.194339898,5.54916928,5,4.321689474,6,True.
DummyDim2,OK,35,797,433-2845,no,yes,100,9.664797226,3,6.319304572,7.381244663,1,7.087127895,3.893390437,150,7.34550901,5.158726574,5,4.303278905,6,True.
DummyDim2,NJ,147,787,864-4605,yes,no,0,2.520745081,3,5.929159748,3.524935971,6,3.944733052,5.471571392,200,2.407139659,4.887077614,4,7.381666697,4,True.
DummyDim2,WI,2,877,210-1465,yes,no,0,2.271066518,2,2.241903406,2.204608969,0,4.26066492,5.321987635,200,4.856711307,4.425776459,5,0.628518498,9,False.
DummyDim2,ND,141,786,361-5453,yes,no,0,7.573035257,4,6.983490953,7.813363224,2,6.451450874,3.361270472,150,5.974490914,3.905846217,2,6.045618402,7,True.
DummyDim2,WY,132,878,232-3917,no,yes,600,5.933067075,7,3.516416364,6.523709352,4,4.465910779,7.442364353,100,4.567887362,3.518484775,6,6.125925368,4,True.
DummyDim2,MS,95,778,682-5845,yes,yes,200,7.712193091,0,8.226067656,5.97841521,0,6.563252482,0.865282775,200,5.895028066,5.223265083,5,5.100657306,6,True.
DummyDim2,OK,29,797,391-1107,yes,no,0,9.867770886,2,7.384059868,4.541120918,3,6.382599498,5.600449694,50,5.259879914,5.070641114,7,5.721302333,3,True.
DummyDim2,CA,69,676,199-4617,no,no,0,2.240006054,5,5.317839027,5.531555308,3,3.3854958,3.503542574,200,4.521317497,5.157903593,3,4.589625131,8,True.
DummyDim2,FL,28,707,615-3699,yes,no,0,8.539750841,5,5.04949996,4.312215094,0,7.194560506,3.136964994,100,5.764848805,4.745099803,9,4.267803809,4,True.
DummyDim2,IN,167,737,865-6207,yes,yes,700,9.419187313,5,7.357026527,4.920946307,6,7.039142609,6.737860827,350,5.922419974,4.222734224,7,2.445561946,6,False.
DummyDim2,OR,43,798,723-2182,no,no,0,3.552922511,6,3.18753487,3.595131919,8,0.883697015,2.961183069,350,1.154011934,4.498435855,7,2.815174181,4,False.
DummyDim2,IA,130,736,130-2162,yes,no,0,10.4560695,3,7.060602712,7.133305593,3,6.856648491,5.62942699,200,5.553393017,6.268077625,8,6.298960059,3,True.
DummyDim2,IN,169,737,403-9938,yes,yes,700,2.33966647,4,1.385325326,5.443247344,1,3.95846102,3.233126711,200,6.683419309,2.620311048,4,2.80466596,9,True.
DummyDim2,WY,75,878,376-8197,yes,yes,400,1.773804158,6,3.980833666,3.294286948,7,1.807114544,0.484257208,300,3.571486959,6.34083666,6,1.443012432,4,False.
DummyDim2,ID,25,736,651-9781,yes,yes,300,7.97301121,2,6.118099985,5.911507192,0,6.89819011,3.508470079,200,5.934485578,5.669132339,5,4.865415482,6,True.
DummyDim2,OK,146,797,272-3591,no,no,0,5.727972654,7,4.129079301,2.613831826,6,5.212882784,7.097688668,50,5.892179344,6.342787278,4,3.220451978,5,True.
DummyDim2,UT,8,858,285-5697,yes,no,0,3.554673386,5,6.210225244,6.70831754,8,3.77777508,5.183700165,350,2.627055002,1.965165511,5,7.833964949,2,False.
DummyDim2,SD,56,836,990-1398,yes,no,0,5.222363638,4,2.107462216,2.632978176,5,1.170988533,1.903003508,400,0.493400793,5.922843578,6,4.196177018,4,False.
DummyDim2,CT,140,678,147-4887,yes,yes,800,1.515533934,4,2.20292977,1.040600151,2,5.80260676,5.206303643,350,2.22556235,4.583501369,8,2.755555994,6,False.
DummyDim2,OR,172,798,489-5975,yes,yes,600,8.440021296,4,4.126698394,6.203587636,1,6.147470652,6.083291088,100,4.964649627,4.938437069,9,6.326408388,3,True.
DummyDim2,NE,149,786,550-8089,yes,yes,400,10.2737057,4,5.696526164,3.990886217,1,8.347285936,5.052253718,0,5.909986264,3.889943317,6,6.283473664,3,True.
DummyDim2,ID,118,736,123-3904,yes,yes,700,1.249890947,2,3.896275648,4.490892325,3,3.122111445,4.449057006,350,2.924912346,4.272721135,6,4.972078038,5,False.
DummyDim2,RI,147,827,265-5530,yes,yes,200,4.58605079,1,5.55809438,7.065266362,0,6.160882137,2.880885329,250,4.78203654,5.387837623,1,7.53865054,8,True.
DummyDim2,CT,150,678,544-9214,yes,no,0,3.691542018,6,4.660581536,6.462825379,5,4.757214382,4.542852258,300,3.733187702,5.037781977,5,7.046250361,3,False.
DummyDim2,IL,74,737,606-4355,no,no,0,5.344389652,5,7.301489661,6.401178736,9,4.458211581,5.607262223,400,2.918746199,2.973737154,7,5.686146428,3,False.
DummyDim2,DC,20,686,200-6664,no,yes,600,5.333202139,3,3.840111127,5.245221275,0,5.780519656,4.146290416,200,5.979356635,5.205847454,4,5.756279426,6,False.
DummyDim2,AK,172,657,713-7241,no,yes,600,5.941122216,1,5.675050935,4.368978481,3,4.661861247,6.320601802,150,5.093295813,4.868136708,3,7.414003169,4,False.
DummyDim2,RI,87,827,603-1194,no,no,0,6.28319608,3,7.072021634,4.348321097,5,5.82688222,4.759058341,200,5.920076213,4.423855479,1,5.268297741,6,True.
DummyDim2,ID,177,736,495-3691,no,yes,300,8.869522604,7,5.89928532,6.114343808,5,6.580281843,6.963054589,100,4.983386933,2.704223405,6,6.283426344,4,True.
DummyDim2,RI,64,827,486-8525,yes,yes,600,9.915620478,0,7.344769044,4.097873475,3,6.110578075,8.575868868,200,5.371326211,4.210962556,6,4.827521976,6,False.
DummyDim2,SD,35,836,319-5690,no,yes,500,5.140424247,5,4.089910495,6.574796849,2,5.967082553,5.161299544,200,4.972237812,6.738178477,3,7.29943544,5,False.
DummyDim2,WI,141,877,893-8922,no,yes,500,1.794413603,4,5.787590145,3.485378536,6,3.528009494,1.868523506,300,4.567844695,4.612458745,4,3.796797736,5,False.
DummyDim2,WI,115,877,143-4258,no,yes,400,10.99209145,6,8.198729831,8.441949402,7,6.824049098,5.947693235,200,5.530515231,5.96102572,7,7.1016777,2,True.
DummyDim2,PA,103,806,937-7968,no,no,0,3.167388656,3,2.221608536,3.558329867,0,5.416626894,5.573687353,200,4.302787191,4.291580878,4,4.871345115,7,False.
DummyDim2,IN,34,737,723-3832,yes,yes,800,1.070792275,3,2.103027441,2.840012292,0,4.495817629,3.75324053,250,4.244274421,5.254966046,5,4.032450666,7,False.
DummyDim2,WA,52,876,998-6717,yes,yes,0,10.6747104,0,8.250206488,9.763552457,1,7.987505463,0.996673624,300,6.118760935,4.730526497,7,6.265356176,5,True.
DummyDim2,WA,64,876,322-7589,yes,yes,300,7.228616315,5,6.338671193,3.958069834,8,6.045353276,6.736794442,200,5.170575858,5.103399022,4,5.385062571,3,True.
DummyDim2,SC,128,836,984-9126,no,yes,700,3.205405598,0,3.456888945,1.697100065,1,4.804263825,5.635752863,250,4.227364139,6.474828175,6,3.152380779,7,False.
DummyDim2,VT,84,868,672-3957,yes,no,0,0.587416966,3,1.638468777,1.652184942,0,4.501912931,4.198150081,200,2.842087233,4.750649837,6,3.59163814,6,False.
DummyDim2,NH,65,787,651-3070,yes,yes,500,7.84942591,6,8.241644137,5.056392489,10,4.671233102,6.318060842,200,5.25335784,4.463796771,6,4.598715003,3,True.
DummyDim2,WA,45,876,606-9801,no,no,0,0.675233991,2,4.085755653,4.908682467,3,2.617261227,5.09399055,200,2.15070131,6.00606433,3,8.236272055,4,False.
DummyDim2,RI,61,827,244-9039,yes,yes,200,0.845407926,5,5.090559171,5.744530222,11,1.179312298,6.288305985,300,0.348019029,6.474865545,4,7.38673851,1,False.
DummyDim2,DC,60,686,689-3569,no,yes,100,8.895669474,2,7.151549968,4.565744588,0,6.542305954,1.489694582,150,8.528164688,5.102330497,5,0.474395765,9,True.
DummyDim2,UT,164,858,189-8616,no,no,0,3.270207459,3,4.075694692,3.3172895,0,4.278812852,3.034764222,150,5.611043052,4.741586536,5,2.1401435,8,True.
DummyDim2,AR,5,658,502-7051,no,yes,600,1.034428173,6,1.954916955,5.466598233,0,3.140212588,0.088336299,300,4.766998952,6.507098322,5,3.438611123,7,False.
DummyDim2,NJ,82,787,298-2952,yes,no,0,5.086796345,4,4.005478213,1.694857969,2,6.081123794,4.55398111,50,5.230714923,6.172190627,4,4.62800778,5,True.
DummyDim2,OR,99,798,205-3534,no,no,0,5.045245505,4,4.35821652,7.771064882,0,3.910166006,1.465990386,250,7.103670806,4.700604311,7,1.603094218,8,True.
DummyDim2,CT,113,678,728-8886,yes,no,0,7.291548848,4,6.600259677,5.684139373,4,4.451697471,3.085699832,200,8.710451569,3.615561702,5,1.549093068,9,True.
DummyDim2,MI,120,777,291-8379,no,no,0,0.198348228,1,3.754095788,0.125734547,6,2.431006093,5.009005895,200,3.515749251,6.274038211,6,0.613868005,6,False.
DummyDim2,NE,106,786,303-2186,no,yes,500,7.514032402,3,6.881166519,8.082965809,3,4.77962856,4.940270179,300,5.879288745,4.365310758,6,4.222519845,7,False.
DummyDim2,WY,88,878,552-6208,no,no,0,0.952866426,3,3.448727007,2.932246901,4,3.42282404,4.269055987,250,3.417058319,6.6478369,6,3.230868734,5,False.
DummyDim2,UT,139,858,513-5753,no,yes,300,6.479304245,1,5.926602057,6.647379469,1,3.938458746,1.267614809,350,8.909437847,4.242145865,7,1.571001782,8,True.
DummyDim2,FL,147,707,402-2594,no,no,0,4.51006549,4,6.582849174,7.877171596,4,2.786705651,3.378616103,300,5.052720124,5.952052376,6,2.865086955,7,True.
DummyDim2,SD,136,836,220-9656,yes,no,0,7.534906571,1,7.910753985,4.96854062,6,4.592903632,7.110166233,350,4.504441953,7.033840587,8,3.435379733,6,False.
DummyDim2,IN,178,737,174-2682,no,no,0,5.651615598,4,7.24127552,8.947790629,6,3.586913896,6.580056065,300,3.235191545,3.753645329,4,9.629885204,3,False.
DummyDim2,WA,104,876,673-2344,yes,yes,700,0.730594752,5,2.050098122,3.550966127,3,3.704408149,4.451960547,350,2.006784249,5.018713211,6,4.78752926,5,False.
DummyDim2,NE,23,786,556-6184,yes,yes,600,8.216964434,4,5.533379753,7.550230137,0,6.843002168,4.47710387,200,4.947595483,4.644097461,6,7.829074126,4,True.
DummyDim2,IN,68,737,853-1899,yes,no,0,3.19761606,6,2.668686949,4.015692838,1,5.291150941,3.641142092,150,5.312495583,6.723553295,4,4.205539772,7,True.
DummyDim2,OH,103,797,749-3386,yes,no,0,7.016992028,7,6.781745323,6.110340023,5,6.655088333,3.6327138,150,4.610836701,6.502815522,5,7.453121111,4,True.
DummyDim2,AZ,8,659,785-5268,yes,no,0,7.297516111,2,5.166167497,6.539511307,0,7.615054608,3.487835731,200,5.830930639,5.705457314,3,7.368112505,6,True.
DummyDim2,KY,128,758,997-3390,no,no,0,7.145297928,4,6.952312489,5.105135895,3,4.250857286,0.967354849,200,8.748394369,5.806625463,7,2.335610735,9,True.
DummyDim2,MT,199,778,891-2911,yes,yes,400,6.10475457,3,4.656751177,3.539289844,2,5.976485552,4.481237556,150,6.237280392,4.302378826,4,3.747422062,6,True.
DummyDim2,ID,197,736,509-9374,yes,yes,200,8.143387814,3,9.564763335,6.593613633,7,3.310336232,3.486376506,200,6.09168663,3.724200131,8,1.430713046,6,True.
DummyDim2,OR,63,798,770-4273,yes,yes,500,5.872586301,2,5.098508915,5.124949038,0,6.765135246,3.722300385,150,4.548014698,4.742350623,3,8.039492884,5,True.
DummyDim2,MN,61,777,234-7217,yes,yes,300,5.130874769,3,1.912677263,3.692147786,6,0.18853383,3.125448243,250,1.054410227,6.059754798,4,5.91233293,3,False.
DummyDim2,OH,150,797,691-1434,yes,yes,300,5.263054685,5,7.972385226,6.685137588,10,3.381774806,5.177922135,300,4.964664221,4.727068251,3,5.272120138,4,False.
DummyDim2,MA,70,776,679-4458,no,yes,500,4.104060951,5,2.62383769,3.689184062,1,5.836142141,3.832653168,250,5.65857137,3.885938074,7,1.023717142,7,False.
DummyDim2,AR,182,658,143-5422,yes,yes,500,12.45896482,5,7.342534413,6.631979178,3,9.135801252,6.481593855,100,4.609456364,4.600030285,7,9.864267601,0,True.
DummyDim2,TN,80,847,325-8742,no,yes,700,1.172981376,7,0.202173002,1.866545311,1,6.520942834,5.377433653,400,4.45672059,4.743050826,6,0.104546445,8,False.
